Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2007,Lamborghini,Gallardo,Spyder,Convertible,automatic,zhwgu22t47la04447,fl,42,8824,yellow,black,tdaf remarketing,120000,117500,Tue Feb 10 2015 01:00:00 GMT-0800 (PST)
2007,Lamborghini,Gallardo,Spyder,Convertible,automatic,zhwgu22t47la04254,fl,42,19908,yellow,black,bryans cars.com,110000,107000,Tue Feb 10 2015 04:15:00 GMT-0800 (PST)
2007,Lamborghini,Gallardo,Spyder,Convertible,automatic,zhwgu22t97la05738,ca,47,18624,silver,black,richard j bartlett jr enterprises,111000,110000,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
