Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2009,Suzuki,SX4,LE,Sedan,automatic,js2yc412696201953,pr,25,65859,beige,black,oriental bank,3050,3300,Thu Jan 22 2015 03:30:00 GMT-0800 (PST)
2008,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56z88k807173,nc,24,84921,black,gray,santander consumer,2450,1700,Mon Jan 12 2015 09:30:00 GMT-0800 (PST)
2008,Suzuki,XL7,Luxury,SUV,automatic,2s3da417186114353,pa,38,100844,black,gray,credit acceptance corp/vrs/southfield,5600,6050,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2008,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56z28k772730,nj,36,101665,burgundy,gray,wells fargo dealer services,2050,1400,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
2008,Suzuki,XL7,Base,SUV,automatic,2s3db117286102191,mo,21,110819,silver,gray,regional acceptance corporation / winterville,4525,3300,Wed Jan 14 2015 02:30:00 GMT-0800 (PST)
2008,Suzuki,XL7,Limited,SUV,automatic,2s3da917086113059,mo,44,106847,white,beige,dawkins auto sales inc,6000,8400,Tue Jan 20 2015 03:00:00 GMT-0800 (PST)
2008,Suzuki,SX4,Sport,Sedan,manual,js2yc415085107730,pr,1,118567,gray,black,oriental bank,1875,1300,Thu Jan 08 2015 02:00:00 GMT-0800 (PST)
2007,Suzuki,Grand Vitara,Base,SUV,automatic,js3td941574200918,tx,34,128545,black,black,dt credit corporation,4300,4300,Tue Jan 20 2015 03:00:00 GMT-0800 (PST)
2007,Suzuki,Forenza,Base,Sedan,manual,kl5jd56z67k560363,tx,26,81864,black,gray,dt inventory,1775,1400,Tue Jan 13 2015 11:00:00 GMT-0800 (PST)
2006,Suzuki,XL-7,Base,SUV,automatic,js3tx92vx64102883,pa,21,130879,silver,gray,jpmorgan chase bank n.a.,3275,1900,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
2006,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56z66k357276,pa,19,103228,silver,gray,credit acceptance corp/vrs/southfield,1550,1050,Tue Feb 17 2015 05:01:00 GMT-0800 (PST)
2005,Suzuki,XL-7,LX,SUV,automatic,js3ty92v854103736,fl,26,136309,burgundy,tan,credit acceptance corp/vrs/southfield,2625,1900,Thu Feb 05 2015 09:00:00 GMT-0800 (PST)
2005,Suzuki,XL-7,LX,SUV,automatic,js3tx92v154107758,pa,21,98505,black,tan,jpmorgan chase bank n.a.,4050,2500,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
2003,Suzuki,XL-7,Touring,SUV,automatic,js3tx92v134100581,fl,19,151829,blue,gray,credit acceptance corp/vrs/southfield,1825,1500,Thu Feb 05 2015 09:00:00 GMT-0800 (PST)
2013,Suzuki,Grand Vitara,Premium,SUV,automatic,js3te0d20d4100450,pr,42,8118,brown,beige,oriental bank,11450,12200,Thu Jan 15 2015 03:30:00 GMT-0800 (PST)
2013,Suzuki,SX4,LE Popular Package,Sedan,automatic,js2yc5a35d6102967,pr,41,22793,white,beige,oriental bank,7275,8500,Thu Jan 15 2015 03:30:00 GMT-0800 (PST)
2013,Suzuki,SX4,LE Popular Package,Sedan,automatic,js2yc5a31d6102576,pr,4,30600,white,beige,oriental bank,7800,7900,Thu Jan 29 2015 03:30:00 GMT-0800 (PST)
2013,Suzuki,Grand Vitara,Premium,SUV,automatic,js3te0d24d4100404,pr,38,7444,brown,beige,oriental bank,11850,13700,Thu Jan 22 2015 03:30:00 GMT-0800 (PST)
2013,Suzuki,Grand Vitara,Premium,SUV,automatic,js3te0d26d4100324,pr,4,19499,gray,black,oriental bank,11100,12400,Thu Jan 22 2015 03:30:00 GMT-0800 (PST)
2012,Suzuki,Grand Vitara,Premium,SUV,automatic,js3te0d26c4101214,pr,38,29433,blue,black,oriental bank,9100,8500,Thu Jan 22 2015 03:30:00 GMT-0800 (PST)
2011,Suzuki,SX4,LE,Sedan,manual,js2yc5a24b6304154,pr,32,45869,gray,beige,reliable financial services inc,5350,5000,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
2004,Suzuki,Forenza,S,Sedan,automatic,kl5jd52z84k007702,nc,19,106144,blue,gray,dt inventory,1475,600,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2008,Suzuki,SX4,Sport,Sedan,automatic,js2yc415685105691,fl,19,125657,black,black,santander consumer,2575,2500,Thu Dec 18 2014 09:50:00 GMT-0800 (PST)
2007,Suzuki,XL7,Limited,SUV,automatic,2s3da917076126165,md,23,129366,silver,gray,amber auto,3825,4200,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2007,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56zx7k650826,fl,2,81444,silver,gray,courtesy nissan of tampa,1875,2700,Thu Dec 18 2014 16:20:00 GMT-0800 (PST)
2007,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56z67k707636,fl,21,88288,silver,gray,wells fargo dealer services,1675,1150,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2007,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56z67k704767,in,26,77398,black,gray,santander consumer,2000,1700,Thu Dec 18 2014 10:10:00 GMT-0800 (PST)
2007,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56z47k712401,nc,22,154780,gold,gray,primeritus remarketing/piedmont aviation,1300,800,Mon Dec 22 2014 09:00:00 GMT-0800 (PST)
