Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2005,Audi,A6,3.2 quattro,Sedan,automatic,waudg74f35n054839,ma,22,118662,silver,gray,boch new to you superstore,5625,5400,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
2006,Audi,A3,2.0T,Wagon,automatic,waunf98p16a181846,tx,19,114117,white,black,vw credit,5700,3800,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2005,Audi,A4,1.8T quattro,Sedan,automatic,waulc68ex5a118420,nc,2,88984,black,gray,hendrick acura,5675,6200,Wed Mar 04 2015 06:00:00 GMT-0800 (PST)
2014,Audi,Q5,2.0T Premium Plus quattro,SUV,automatic,wa1lfafp6ea100346,mo,5,9296,red,black,green toyota,37900,39500,Tue Mar 03 2015 03:00:00 GMT-0800 (PST)
2013,Audi,A7,Prestige quattro,Sedan,automatic,wau3gafc7dn034619,ma,47,35585,black,tan,audi cape cod,44800,45800,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2013,Audi,A5,2.0T Premium Plus quattro,Coupe,automatic,waulfafr9da054563,ga,35,24097,blue,brown,jim ellis,30700,29000,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
1998,Audi,A4,2.8 Avant quattro,Wagon,automatic,waugd28d4wa114573,wa,19,188514,black,black,lexus of bellevue,900,900,Wed Mar 04 2015 05:20:00 GMT-0800 (PST)
2001,Audi,A6,2.8 quattro,Sedan,automatic,waueh64b51n006939,tx,19,146605,green,beige,auction credit,1725,1100,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
2002,Audi,A4,1.8T,Sedan,automatic,waujc68e12a256429,fl,23,121609,black,black,autonation ford lincoln orange park,2200,2500,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
2003,Audi,RS 6,quattro,Sedan,automatic,wuapv64b53n905696,ca,32,94794,blue,black,chaser inc,13100,14750,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2003,Audi,A4,3,Convertible,automatic,wauat48h43k009903,mi,25,90118,blue,black,jeffs motorcars inc,3850,4300,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
2004,Audi,TT,225hp quattro,Coupe,manual,truwt28nx41028682,nc,19,129781,silver,black,united fcu,5300,3500,Tue Mar 03 2015 01:15:00 GMT-0800 (PST)
2007,Audi,A4,2.0T,Sedan,automatic,wauaf78e67a173339,ca,27,123974,black,black,cars in town inc,5300,3700,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2005,Audi,A4,2.0T quattro,Sedan,manual,waudf68e05a451074,nc,29,117587,gray,black,coastal union remarketing,4575,5400,Mon Mar 02 2015 01:30:00 GMT-0800 (PST)
2005,Audi,S4,quattro,Sedan,manual,waupl68e55a061528,oh,25,95235,black,gray,bedford auto wholesale,8100,9300,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2005,Audi,A4,1.8T,Convertible,automatic,wauac48h55k024204,fl,28,76189,black,black,autonation chevrolet coral gables,4425,5800,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
2006,Audi,A4,3.2 quattro,Sedan,automatic,waudg78e66a029220,ga,19,120517,silver,black,carworks inc,6225,5400,Tue Mar 03 2015 05:00:00 GMT-0800 (PST)
2006,Audi,A6,3.2 quattro,Sedan,automatic,waudg74f66n028222,ga,26,137955,black,black,carworks inc,5525,6100,Tue Mar 03 2015 05:00:00 GMT-0800 (PST)
2006,Audi,A4,1.8T,Convertible,automatic,wauac48h96k008444,ca,21,80336,black,black,remarketing by ge/nextgear capital,6375,5500,Tue Mar 03 2015 04:00:00 GMT-0800 (PST)
2006,Audi,A6,3.2 quattro,Sedan,automatic,waueg74f56n021959,ca,34,150148,gray,black,remarketing by ge/nextgear capital,4975,5250,Tue Mar 03 2015 04:00:00 GMT-0800 (PST)
2006,Audi,A3,3.2 quattro,Wagon,automatic,waukd78p06a089351,nj,33,91320,black,black,hatt auto sales llc,9700,8800,Wed Mar 04 2015 01:30:00 GMT-0800 (PST)
2006,Audi,A4,2.0T quattro,Sedan,automatic,waudf78e56a213602,va,21,83097,blue,gray,sullivan auto trading inc,7025,9100,Thu Mar 05 2015 01:35:00 GMT-0800 (PST)
2005,Audi,A6,4.2 quattro,Sedan,automatic,wauel74f65n098429,ne,35,86853,gray,black,pricedrite auto sales inc,7825,9100,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2005,Audi,S4,quattro,Convertible,automatic,wuarl48h25k900039,pa,41,71387,gray,gray,r hollenshead auto sales inc,9300,10200,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2006,Audi,A4,2.0T,Sedan,automatic,waubf78ex6a263306,fl,2,94701,red,black,zimmerman auto brokers inc,6450,6200,Fri Mar 06 2015 01:30:00 GMT-0800 (PST)
2006,Audi,A4,2.0T quattro,Sedan,manual,waudf78e26a282862,pa,23,109688,silver,black,r hollenshead auto sales inc,5875,5800,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2006,Audi,A4,3.2 quattro,Sedan,automatic,waudh78e56a188663,pa,33,101993,white,beige,new england performance cars llc,7825,8500,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
