Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2011,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1uf9b1447380,ga,26,116128,black,gray,wells fargo financial acceptance,6375,6200,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh7c5m03663,tx,33,103558,gray,gray,nissan motor acceptance corporation,7925,6600,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh9c5m31108,la,36,58815,black,black,the hertz corporation,9325,9400,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
2012,Mazda,Mazda5,Touring,Minivan,automatic,jm1cw2cl5c0135461,or,39,37490,white,tan,fifth third bank,12150,13700,Tue Feb 03 2015 04:00:00 GMT-0800 (PST)
2012,Mazda,Mazda5,Grand Touring,Minivan,automatic,jm1cw2dl7c0132429,ca,46,26826,black,black,aaero sweet company,14100,15000,Wed Feb 04 2015 04:00:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh8c5m08015,mi,4,37612,gray,black,jpmorgan chase bank n.a.,10450,10500,Thu Feb 05 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,s Touring,Sedan,automatic,jm1bl1v68c1509982,mn,27,37291,gray,black,jpmorgan chase bank n.a.,11700,11700,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2012,Mazda,Mazda5,Touring,Minivan,automatic,jm1cw2cl0c0141958,nj,3,30087,black,black,bmw alphera/alphera financial services,13600,12600,Wed Feb 04 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Touring,Sedan,automatic,1yvhz8dh7c5m08861,mi,37,51599,black,beige,jpmorgan chase bank n.a.,10250,9900,Thu Feb 05 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh7c5m19684,ut,23,65807,black,black,foursight capital llc,8950,9000,Wed Feb 04 2015 03:30:00 GMT-0800 (PST)
2012,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl3c0124394,mn,31,22476,silver,black,jpmorgan chase bank n.a.,12850,12300,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bhxc5m07206,mi,21,35794,black,black,jpmorgan chase bank n.a.,10550,9100,Thu Feb 05 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Touring,Sedan,automatic,1yvhz8dh7c5m16703,fl,35,41058,black,black,jpmorgan chase bank n.a.,10700,11400,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl8c0104285,wi,34,73446,gray,black,par north america,8875,8100,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh3c5m21156,fl,36,58616,gray,black,the hertz corporation,9275,10300,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,manual,jm1bl1vg7b1422713,nj,4,50580,black,black,gateway kia of north brunswick,9250,8600,Wed Feb 04 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl5c0110383,va,44,33796,—,black,brown's dulles nissan,12100,12000,Thu Feb 05 2015 01:05:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh9c5m07956,mi,42,35140,blue,black,jpmorgan chase bank n.a.,10300,11500,Thu Feb 19 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl6c0133915,ca,25,60060,gray,gray,the hertz corporation,10000,10250,Tue Feb 03 2015 04:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh4c5m08061,mi,42,37664,gray,black,jpmorgan chase bank n.a.,10450,10400,Thu Feb 05 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,s Touring,Sedan,automatic,jm1bl1v51c1502850,mi,43,35064,gray,black,jpmorgan chase bank n.a.,11850,12200,Thu Feb 05 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh0c5m08011,mi,3,41983,black,black,jpmorgan chase bank n.a.,10000,9300,Thu Feb 19 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh5c5m31185,ca,37,59380,blue,black,a l financial corporation,9275,10900,Wed Feb 04 2015 04:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Touring,Sedan,automatic,1yvhz8dh4c5m35922,md,22,58034,silver,black,exeter finance corp,9650,7300,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh8c5m07186,mi,38,52194,black,black,jpmorgan chase bank n.a.,9700,9100,Thu Feb 05 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Touring,Sedan,automatic,1yvhz8dh6c5m33010,mn,44,42913,white,black,jpmorgan chase bank n.a.,10700,11300,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,manual,1yvhz8bh0c5m40599,nc,3,53695,red,black,gm financial,9600,9300,Tue Feb 03 2015 01:15:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Touring Plus,Sedan,automatic,1yvhz8eh3c5m15885,fl,46,46499,silver,beige,jpmorgan chase bank n.a.,12400,12600,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,Mazdaspeed 3,Sport,Hatchback,manual,jm1bl1k38b1485188,fl,32,41168,gray,black,jpmorgan chase bank n.a.,14600,14600,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,CX-7,i SV,SUV,automatic,jm3er2a57b0397346,tn,37,70106,white,tan,santander consumer,9525,9900,Tue Feb 03 2015 02:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vf3b1472242,fl,38,18973,black,black,jpmorgan chase bank n.a.,10700,10800,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1uf3b1397303,fl,32,57697,blue,black,jpmorgan chase bank n.a.,8450,8200,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,MX-5 Miata,Touring,Convertible,automatic,jm1nc2mf3b0214362,pa,27,36155,black,black,jpmorgan chase bank n.a.,13950,14400,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2011,Mazda,CX-9,Touring,SUV,automatic,jm3tb3cv6b0318487,pa,19,53550,white,beige,jpmorgan chase bank n.a.,17050,14200,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vf3b1476016,fl,21,36960,black,black,jpmorgan chase bank n.a.,9850,8400,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,CX-7,i SV,SUV,automatic,jm3er2a51b0367761,fl,25,55404,white,gray,jpmorgan chase bank n.a.,10700,9600,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,CX-9,Touring,SUV,automatic,jm3tb2ca9b0330074,tn,31,117784,black,black,wholesale inc # 2,12650,10400,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vf6b1472512,fl,29,36718,gray,black,jpmorgan chase bank n.a.,9875,9800,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vf3b1385554,mi,35,49627,gray,black,jpmorgan chase bank n.a.,9225,8800,Thu Feb 05 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vf8b1497847,fl,31,43574,black,black,jpmorgan chase bank n.a.,9550,9600,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1uf1b1412770,fl,37,85694,black,black,santander consumer,7075,8000,Wed Feb 04 2015 01:05:00 GMT-0800 (PST)
2011,Mazda,Mazda3,s Sport,Hatchback,automatic,jm1bl1k57b1460901,mi,43,39575,gray,black,jpmorgan chase bank n.a.,11250,11200,Thu Feb 05 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,s Grand Touring,Sedan,automatic,jm1bl1w53c1504503,fl,39,29137,gray,black,jpmorgan chase bank n.a.,13950,13400,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,s Sport,Hatchback,automatic,jm1bl1k62b1393651,pa,44,42063,silver,black,rohrich volkswagen mazda,11200,11100,Wed Feb 04 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,manual,jm1bl1vg3b1400448,va,37,36235,black,black,primeritus remarketing/koons automotive i,9775,9100,Thu Feb 05 2015 01:20:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vf6b1386505,va,44,56038,gray,black,brown's dulles nissan,8950,9500,Thu Feb 05 2015 01:05:00 GMT-0800 (PST)
2011,Mazda,Mazda3,s Sport,Sedan,manual,jm1bl1u63b1446211,pa,46,32621,gray,black,jpmorgan chase bank n.a.,10700,11000,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2011,Mazda,Mazda6,i Grand Touring,Sedan,automatic,1yvhz8ch7b5m02462,wa,41,40453,black,black,jpmorgan chase bank n.a.,9925,13000,Wed Feb 04 2015 04:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vgxb1358408,fl,34,55903,black,black,jpmorgan chase bank n.a.,9000,9700,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,CX-7,i Sport,SUV,automatic,jm3er2b53b0362253,fl,2,48571,black,beige,suntrust bank,12700,10500,Wed Feb 04 2015 01:10:00 GMT-0800 (PST)
2011,Mazda,CX-9,Sport,SUV,automatic,jm3tb2baxb0309400,fl,25,97014,black,black,santander consumer,9600,9600,Wed Feb 04 2015 01:05:00 GMT-0800 (PST)
2011,Mazda,Mazda3,s Sport,Sedan,automatic,jm1bl1u63b1417422,pa,44,31817,blue,black,jpmorgan chase bank n.a.,10750,11400,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2011,Mazda,CX-9,Sport,SUV,automatic,jm3tb2bv5b0312966,or,37,59548,green,black,fifth third bank,11650,14100,Tue Feb 03 2015 04:00:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vf6b1432561,mi,39,32948,blue,black,jpmorgan chase bank n.a.,9925,10200,Thu Feb 05 2015 01:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,s Sport,Hatchback,manual,jm1bl1k58b1414414,fl,39,42790,white,black,jpmorgan chase bank n.a.,11150,11000,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2010,Mazda,CX-7,i Sport,SUV,automatic,jm3er2w55a0313189,fl,26,62455,burgundy,beige,santander consumer,8150,9900,Thu Jan 29 2015 01:35:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1uf7c1585856,ga,4,60586,green,black,the hertz corporation,8650,8500,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1uf8c1555247,ga,38,60117,black,black,the hertz corporation,8600,8300,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1ugxc1589201,pa,32,59264,gray,black,the hertz corporation,8600,8000,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1uf2c1531980,mi,34,26154,blue,black,jpmorgan chase bank n.a.,10850,8500,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1uf8c1662752,fl,37,59576,turquoise,black,the hertz corporation,8725,8400,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1uf7c1512163,ga,24,81191,black,black,manheim georgia,7425,7400,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2003,Mazda,Mazdaspeed Protege,Base,Sedan,manual,jm1bj227730645969,ny,19,161930,gray,gray,credit acceptance corp/vrs/southfield,1400,300,Thu Feb 12 2015 01:15:00 GMT-0800 (PST)
2003,Mazda,Protege,ES,Sedan,automatic,jm1bj226630103673,ny,19,137588,beige,tan,credit acceptance corp/vrs/southfield,1875,450,Thu Feb 26 2015 01:15:00 GMT-0800 (PST)
2003,Mazda,Mazda6,s,Sedan,automatic,1yvhp80d435m06445,mo,25,153873,white,black,tdaf remarketing,2350,1400,Tue Jan 27 2015 03:00:00 GMT-0800 (PST)
2004,Mazda,MPV,LX,Minivan,automatic,jm3lw28j240503899,md,22,117956,gold,—,credit acceptance corp/vrs/southfield,2225,1900,Mon Feb 16 2015 16:00:00 GMT-0800 (PST)
