Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2004,Saab,9-3,Linear,sedan,manual,ys3fb45s541057051,fl,22,81174,blue,gray,autonation chevrolet doral,2175,1400,Tue Jun 16 2015 10:30:00 GMT-0700 (PDT)
2005,Saab,9-3,Arc,convertible,automatic,ys3fd79y856008621,fl,27,130089,red,gray,autonation ford bradenton,4075,2300,Tue Jun 16 2015 10:30:00 GMT-0700 (PDT)
2006,Saab,9-7X,4.2i,suv,automatic,5s3et13s862802237,ga,32,202963,white,tan,hayes chrysler dodge jeep of gainesville inc,1250,2200,Tue Jun 16 2015 06:10:00 GMT-0700 (PDT)
2005,Saab,9-3,Aero,Sedan,automatic,ys3fh49y351037976,ca,19,116903,gray,gray,crb auto finance,2700,2200,Wed Jun 03 2015 05:30:00 GMT-0700 (PDT)
2009,Saab,9-3,Comfort,sedan,automatic,ys3fb49y791003949,tx,28,101397,black,gray,gm financial,4875,3500,Wed Jun 17 2015 03:00:00 GMT-0700 (PDT)
2003,Saab,9-5,Aero,Sedan,manual,ys3eh45g333044176,nc,32,140123,gray,black,crown volvo,1675,1800,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2006,Saab,9-3,2.0T,sedan,manual,ys3fd45y561002424,pa,36,45269,—,beige,r hollenshead auto sales inc,3950,6800,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT)
2007,Saab,9-3,Aero SportCombi,wagon,automatic,ys3fh51u171012799,ne,31,101293,blue,tan,stew hansen dodge city jeep,5450,4500,Thu Jun 11 2015 04:00:00 GMT-0700 (PDT)
2009,Saab,9-7X,5.3i,suv,automatic,5s3et13m392801390,wi,19,88700,silver,black,exeter finance corp,7450,5500,Wed Jun 10 2015 03:00:00 GMT-0700 (PDT)
2009,Saab,9-7X,5.3i,suv,automatic,5s3et13m092801380,wi,22,73806,silver,black,exeter finance corp,8250,3500,Wed Jun 10 2015 03:00:00 GMT-0700 (PDT)
2008,Saab,9-7X,4.2i,suv,automatic,5s3et13s482800780,mo,29,110349,black,black,santander consumer,5700,5500,Wed Jun 10 2015 03:30:00 GMT-0700 (PDT)
2008,Saab,9-7X,4.2i,suv,automatic,5s3et13s382802603,va,24,95482,brown,tan,bud's auto sales,6250,6200,Wed Jun 10 2015 02:30:00 GMT-0700 (PDT)
1999,Saab,9-3,Base,hatchback,automatic,ys3dd58n4x2006023,ma,19,188906,black,tan,hertz remarketing,575,250,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2005,Saab,9-3,Linear,sedan,automatic,ys3fb49s151056605,nc,19,99532,gray,gray,regional acceptance corporation / greenville,2700,600,Mon Jun 08 2015 02:30:00 GMT-0700 (PDT)
2004,Saab,9-5,Arc 2.3T,sedan,automatic,ys3ed49ax43003756,oh,19,158729,gray,gray,automotive remarketing aka ohio auto loans,1325,600,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2006,Saab,9-7X,4.2i,suv,automatic,5s3et13s962804224,mi,36,118049,gray,black,lafontaine nissan inc,3000,4100,Thu Jun 04 2015 02:30:00 GMT-0700 (PDT)
2003,Saab,9-3,Linear,Sedan,automatic,ys3fb49sx31010638,ca,19,165496,silver,gray,nissan of mission hills,1300,1000,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
2002,Saab,9-5,Linear 2.3T,Sedan,automatic,ys3eb49e923049181,nj,3,200203,gray,gray,purple heart services inc,900,425,Thu May 07 2015 11:00:00 GMT-0700 (PDT)
2009,Saab,9-7X,5.3i,SUV,automatic,5s3et13m492802273,ne,39,77705,black,tan,jerrys chevrolet of beresford,8050,7400,Thu Jun 04 2015 04:00:00 GMT-0700 (PDT)
2006,Saab,9-3,2.0T,Sedan,manual,ys3fd45y961021722,il,19,70131,—,gray,sherman dodge,3625,1900,Tue Jun 09 2015 03:30:00 GMT-0700 (PDT)
2006,Saab,9-5,Base,Sedan,automatic,ys3eh49g063507292,fl,19,184985,red,beige,whetstone partners,2650,500,Thu Apr 09 2015 04:35:00 GMT-0700 (PDT)
2008,Saab,9-3,2.0T,Sedan,manual,ys3fb46y781140635,tx,36,118882,blue,gray,td auto finance,3775,1200,Wed Apr 08 2015 03:15:00 GMT-0700 (PDT)
2007,Saab,9-3,2.0T,Convertible,manual,ys3fd76y976001894,nj,27,91882,silver,black,victory auto group llc,4900,4350,Wed May 20 2015 02:30:00 GMT-0700 (PDT)
2004,Saab,9-3,Arc,Convertible,automatic,ys3fd79y646001178,md,36,99044,gray,gray,darcars of fairfax,2525,4000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2005,Saab,9-3,Aero,Sedan,automatic,ys3fh49y551055864,ma,25,133370,gray,gray,harr toyota harr scion,2100,2000,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT)
2003,Saab,9-3,Linear,Sedan,automatic,ys3fb49s231052205,nc,41,135474,gray,gray,berglund chrysler jeep dodge,1600,1300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2006,Saab,9-5,Base,Sedan,automatic,ys3ed49g363518900,md,33,115578,black,black,darcars ford,3075,1900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2003,Saab,9-3,Vector,Sedan,automatic,ys3ff49y831047289,nv,22,92937,gray,gray,globul,2375,2700,Fri Mar 06 2015 05:00:00 GMT-0800 (PST)
1999,Saab,9-3,SE,Hatchback,automatic,ys3df58n8x2026883,ma,23,123859,green,brown,hertz remarketing,575,750,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2002,Saab,9-5,Arc 3.0t,Sedan,automatic,ys3ed49z823044857,ca,28,82079,silver,black,public auction,700,1300,Tue May 12 2015 05:30:00 GMT-0700 (PDT)
2002,Saab,9-3,SE,Hatchback,automatic,ys3df58kx22011722,fl,2,114285,blue,black,hertz remarketing,1625,1600,Thu Mar 05 2015 01:35:00 GMT-0800 (PST)
2003,Saab,9-3,Linear,Sedan,manual,ys3fb45s631047501,va,24,136576,blue,beige,safford chrysler jeep dodge of springfield,1525,1600,Thu Mar 05 2015 01:05:00 GMT-0800 (PST)
2003,Saab,9-3,Arc,Sedan,manual,ys3fd46y231058010,nc,29,229639,black,tan,boyd chevrolet buick gmc,350,900,Mon Mar 09 2015 01:31:00 GMT-0700 (PDT)
2004,Saab,9-3,Arc,Convertible,automatic,ys3fd79y046007445,nc,19,114804,silver,gray,primeritus remarketing/atlas,2300,1900,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT)
2006,Saab,9-3,Aero,Convertible,automatic,ys3fh71u566004296,ca,28,89314,silver,gray,springleaf financial services/evansville,3975,4800,Thu Mar 05 2015 04:30:00 GMT-0800 (PST)
2006,Saab,9-7X,4.2i,SUV,automatic,5s3et13sx62803759,ma,36,107732,gray,tan,bald hill dodge-chrysler-jeep,4650,3500,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT)
2003,Saab,9-3,Arc,Sedan,manual,ys3fd46y231047797,ca,35,111074,silver,gray,trade in solutions irvine,1950,2900,Wed Mar 04 2015 04:45:00 GMT-0800 (PST)
2004,Saab,9-3,Arc,Convertible,automatic,ys3fd79y346015927,az,27,129978,red,gray,remarketing by ge/manheim phoenix,1850,2950,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2005,Saab,9-7X,Linear,SUV,automatic,5s3et13s652800453,nc,3,127141,silver,black,town & country ford inc,3900,4000,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
1999,Saab,9-3,Base,Hatchback,manual,ys3dd55n9x2053696,mi,39,146329,green,tan,lafontaine nissan inc,775,850,Thu Mar 05 2015 01:20:00 GMT-0800 (PST)
2006,Saab,9-5,Base,Sedan,automatic,ys3ed49g763517202,tn,25,126723,black,gray,santander consumer,2675,2650,Tue Mar 03 2015 02:30:00 GMT-0800 (PST)
2004,Saab,9-3,Linear,Sedan,automatic,ys3fb49s841018044,nc,28,154470,red,black,hendrick honda hickory,1500,2150,Wed Mar 04 2015 06:00:00 GMT-0800 (PST)
2011,Saab,9-5,Turbo4 Premium,Sedan,automatic,ys3gn4ar6b4003204,nc,39,81665,white,tan,remarketing by ge/manheim north carolina,10200,9300,Mon May 25 2015 02:00:00 GMT-0700 (PDT)
2008,Saab,9-3,Aero,Sedan,manual,ys3fh46u181103429,tx,34,88075,silver,black,wichita falls ford lin inc,6575,6500,Wed May 27 2015 03:05:00 GMT-0700 (PDT)
2002,Saab,9-3,SE,Convertible,automatic,ys3df78k627011019,wa,19,155316,green,gray,lexus of seattle llc,1550,800,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2004,Saab,9-5,Arc 2.3T,wagon,automatic,ys3ed59a343011879,ca,29,110275,burgundy,black,cabe toyota,2200,2600,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2010,Saab,9-3,2.0T,sedan,automatic,ys3fa4cy5a1610495,ca,39,65203,gray,black,phillips auto brokerage,7775,8200,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
1999,Saab,9-5,2.3t,Sedan,automatic,ys3ed48e0x3002446,oh,2,247366,blue,tan,dt inventory,325,225,Thu May 28 2015 02:00:00 GMT-0700 (PDT)
2006,Saab,9-7X,4.2i,SUV,automatic,5s3et13s062806444,nj,34,90228,black,black,holman automotive grp inc,3775,4650,Wed May 27 2015 02:30:00 GMT-0700 (PDT)
2005,Saab,9-3,Linear,Sedan,manual,ys3fb45sx51036679,md,36,118108,silver,gray,autonation toyota scion leesburg,2200,1950,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2005,Saab,9-3,Arc,Sedan,automatic,ys3fd49y251047040,nj,26,117746,silver,black,route one corporation,2950,2100,Wed May 27 2015 02:30:00 GMT-0700 (PDT)
2006,Saab,9-7X,5.3i,SUV,automatic,5s3et13m262801277,ny,39,120706,red,tan,par north america,3675,4100,Wed May 27 2015 02:50:00 GMT-0700 (PDT)
2006,Saab,9-3,Aero,Sedan,automatic,ys3fh41u861147884,ca,23,110790,black,black,advanced fleet services,3175,2500,Tue Jun 02 2015 05:30:00 GMT-0700 (PDT)
2002,Saab,9-5,Aero,Sedan,automatic,ys3eh49g623054239,ma,19,203267,black,black,boch new to you superstore,725,350,Thu May 21 2015 11:30:00 GMT-0700 (PDT)
2003,Saab,9-3,Linear,Sedan,automatic,ys3fb49s831007835,nc,23,156367,black,gray,hendrick chevrolet,750,1400,Mon Jun 01 2015 02:15:00 GMT-0700 (PDT)
2007,Saab,9-3,2.0T,Sedan,manual,ys3fd46y071113253,tx,24,134502,black,beige,afs acceptance llc,3125,1600,Thu Feb 05 2015 03:00:00 GMT-0800 (PST)
2007,Saab,9-7X,4.2i,SUV,automatic,5s3et13s872802448,ga,21,41061,blue,tan,jim ellis,6125,4500,Thu May 21 2015 02:30:00 GMT-0700 (PDT)
2002,Saab,9-5,Arc 3.0t,Sedan,automatic,ys3ed49z623031038,fl,21,171964,silver,black,courtesy kia of brandon,25,800,Thu May 21 2015 09:20:00 GMT-0700 (PDT)
2010,Saab,9-3,2.0T,Sedan,automatic,ys3fa4cy9a1610368,ga,4,60392,gray,black,morrison motors inc,8075,8400,Wed May 27 2015 03:00:00 GMT-0700 (PDT)
2006,Saab,9-3,Aero,Sedan,automatic,ys3fh41u461115515,tx,25,88955,black,tan,tdaf remarketing,3850,3500,Wed May 27 2015 03:00:00 GMT-0700 (PDT)
2006,Saab,9-3,Aero,Sedan,automatic,ys3fh41u761143258,mi,29,102039,black,gray,unity credit union,3550,3700,Thu May 21 2015 02:30:00 GMT-0700 (PDT)
2007,Saab,9-7X,4.2i,SUV,automatic,5s3et13sx72801947,va,27,74081,gray,gray,gm financial,4925,6400,Wed May 27 2015 02:30:00 GMT-0700 (PDT)
2007,Saab,9-3,2.0T,Convertible,automatic,ys3fd79y776107482,fl,3,103039,blue,beige,gm financial,4700,2200,Thu May 21 2015 02:40:00 GMT-0700 (PDT)
2007,Saab,9-3,Aero,Sedan,automatic,ys3fh41u271005063,tx,27,106183,gray,gray,caprock auto remarketing,5125,2400,Thu May 28 2015 04:00:00 GMT-0700 (PDT)
2006,Saab,9-3,Aero,Sedan,automatic,ys3fh41u561014936,ny,19,179736,silver,gray,credit acceptance corp/vrs/southfield,1825,900,Thu May 21 2015 02:15:00 GMT-0700 (PDT)
2006,Saab,9-7X,5.3i,SUV,automatic,5s3et13m762804434,md,21,106922,silver,gray,jim coleman cadillac infiniti,4375,4300,Tue May 19 2015 02:30:00 GMT-0700 (PDT)
2006,Saab,9-7X,4.2i,SUV,automatic,5s3et13s662800745,md,28,107987,silver,black,remarketing by ge/manheim baltimore washington,3150,3200,Tue May 12 2015 02:30:00 GMT-0700 (PDT)
2008,Saab,9-7X,5.3i,SUV,automatic,5s3et13m782801455,pa,36,108228,black,black,alans autos,5750,7100,Fri May 22 2015 02:00:00 GMT-0700 (PDT)
2007,Saab,9-7X,4.2i,SUV,automatic,5s3et13s472802561,nc,35,108403,black,black,bryan honda,4400,4700,Wed Jan 07 2015 10:00:00 GMT-0800 (PST)
2007,Saab,9-3,2.0T,Sedan,automatic,ys3fd49y071017375,ga,25,100937,black,gray,nalley acura,4250,4000,Tue Jan 13 2015 13:00:00 GMT-0800 (PST)
2007,Saab,9-3,2.0T,Sedan,automatic,ys3fd49y771005899,fl,27,173257,red,gray,car collection of tampa inc,1400,1900,Wed Jan 07 2015 15:10:00 GMT-0800 (PST)
2008,Saab,9-3,Aero,Sedan,automatic,ys3fh41ux81141426,ca,1,81017,black,black,assets recovered llc,6200,3000,Wed Feb 25 2015 05:30:00 GMT-0800 (PST)
2008,Saab,9-3,2.0T,Sedan,automatic,ys3fb49y281005400,tx,4,102447,black,tan,bmw of arlington,5450,5400,Thu Jan 08 2015 11:00:00 GMT-0800 (PST)
2009,Saab,9-7X,4.2i,SUV,automatic,5s3et13s392801226,fl,36,78468,off-white,black,tdaf remarketing,8225,9300,Tue Jan 27 2015 01:00:00 GMT-0800 (PST)
2003,Saab,9-5,Aero,Sedan,automatic,ys3eh49g033006480,ca,34,92799,black,black,aaero sweet company,1475,1100,Wed Jan 07 2015 11:30:00 GMT-0800 (PST)
2002,Saab,9-5,Linear 2.3T,Sedan,automatic,ys3eb49e323052397,fl,2,122343,white,black,autonation honda sanford,950,1300,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
2003,Saab,9-3,Linear,Sedan,automatic,ys3fb49s531064199,nc,3,1,gray,gray,hampton roads finance company,2825,1150,Tue Jan 06 2015 00:30:00 GMT-0800 (PST)
2003,Saab,9-3,SE,Convertible,automatic,ys3df78k537002460,fl,21,99920,white,beige,autonation ford jacksonville,1750,800,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
2003,Saab,9-3,Linear,Sedan,automatic,ys3fb49s131035945,nc,19,100316,blue,black,ace motor acceptance corporation,1900,900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2005,Saab,9-3,Linear,Sedan,manual,ys3fb45s951037547,fl,21,144036,black,tan,autonation toyota fort myers,1950,1500,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
2006,Saab,9-3,Aero,Sedan,automatic,ys3fh41u661008045,pa,42,57618,silver,gray,grand prix suzuki,5325,6700,Tue Jan 13 2015 09:30:00 GMT-0800 (PST)
2007,Saab,9-3,2.0T,Convertible,automatic,ys3fd79y476105205,tx,37,88889,blue,beige,huffines chrysler jeep dodge lewisville,5950,5100,Thu Jan 08 2015 11:00:00 GMT-0800 (PST)
1999,Saab,9-5,SE,Sedan,automatic,ys3ef48exx3090531,ca,1,110315,black,beige,nextgear capital,825,300,Wed Jan 14 2015 05:30:00 GMT-0800 (PST)
2004,Saab,9-3,Linear,Sedan,automatic,ys3fb49s541058243,nj,23,112834,silver,gray,jpmorgan chase bank n.a.,2250,650,Wed Jan 07 2015 12:00:00 GMT-0800 (PST)
2004,Saab,9-3,Aero,Convertible,automatic,ys3fh79y746005518,fl,19,73838,black,black,remarketing by ge/flagship credit acceptance,5450,2500,Wed Jan 21 2015 01:00:00 GMT-0800 (PST)
2005,Saab,9-2X,Linear,Wagon,manual,jf4gg61665g053468,nc,19,230624,silver,black,hendrick kia of cary,1000,2000,Mon Jan 05 2015 01:30:00 GMT-0800 (PST)
2005,Saab,9-2X,Linear,Wagon,automatic,jf4gg61655h054170,md,23,107570,silver,black,darcars chrysler jeep of rockville,4225,3200,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2006,Saab,9-3,Aero,Convertible,automatic,ys3fh71ux66003399,fl,28,86822,silver,gray,lexus of tampa bay,5700,4800,Tue Jan 06 2015 01:15:00 GMT-0800 (PST)
2007,Saab,9-7X,4.2i,SUV,automatic,5s3et13s372802227,nc,22,97853,red,beige,hendrick honda,4850,4700,Wed Jan 07 2015 14:30:00 GMT-0800 (PST)
2003,Saab,9-3,Linear,Sedan,manual,ys3fb45s131008251,va,25,106724,burgundy,gray,brown's leesburg hyundai,1900,2300,Thu Feb 05 2015 01:05:00 GMT-0800 (PST)
