Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2004,MINI,Cooper,Base,Hatchback,automatic,wmwrc33474tj55354,fl,39,18545,gold,beige,braman motorcars,4250,6200,Thu Jan 08 2015 01:40:00 GMT-0800 (PST)
2012,MINI,Cooper Countryman,S,Wagon,automatic,wmwzc3c50cwl83959,ca,41,17681,blue,—,bmw mini financial services,20500,21750,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2003,MINI,Cooper,S,Hatchback,manual,wmwre33403td70358,wa,39,135153,gray,black,lexus of tacoma at fife,3400,5000,Wed Jan 07 2015 13:20:00 GMT-0800 (PST)
2014,MINI,Cooper Paceman,S,Hatchback,automatic,wmwss5c50ewn66765,ca,49,8370,black,black,l m auto wholesale,20600,21000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2014,MINI,Cooper Countryman,Base,Wagon,automatic,wmwzb3c57ewr39951,ga,43,9645,white,black,kern automotive group inc,18600,18500,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2014,MINI,Cooper Coupe,S,Hatchback,automatic,wmwsx3c55et772672,ca,44,8381,white,black,century dealer services corp,20700,18500,Wed Jan 14 2015 04:15:00 GMT-0800 (PST)
2013,MINI,Cooper,S,Hatchback,automatic,wmwsv3c57dt394780,mo,48,8412,blue,black,autohaus bmw,17950,19000,Tue Jan 27 2015 03:00:00 GMT-0800 (PST)
2013,MINI,Cooper,Base,Hatchback,manual,wmwsu3c57dt373477,fl,4,21966,blue,black,the collection,13950,14000,Thu Jan 08 2015 01:15:00 GMT-0800 (PST)
2012,MINI,Cooper,S,Hatchback,automatic,wmwsv3c56cty19467,ca,43,43505,white,black,newport lexus,14800,15000,Wed Jan 07 2015 12:15:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c51ct259134,ca,44,25053,white,black,bmw mini financial services,13900,15750,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Convertible,automatic,wmwzn3c51ct134341,ca,37,19561,white,—,bmw mini financial services,16000,16750,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c58ct257218,ca,42,29948,white,—,bmw mini financial services,13550,13500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,MINI,Cooper Countryman,S,Wagon,automatic,wmwzc3c52cwl81503,ga,5,36047,red,white,carworks inc,18450,19200,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
2005,MINI,Cooper,Base,Hatchback,automatic,wmwrc33475tj64525,nc,21,149424,blue,black,hendrick mini,2475,2700,Wed Jan 07 2015 14:30:00 GMT-0800 (PST)
2005,MINI,Cooper,Base,Hatchback,automatic,wmwrc33495tj65871,va,42,134217,off-white,beige,brown honda,2875,2500,Thu Jan 15 2015 01:35:00 GMT-0800 (PST)
2004,MINI,Cooper,Base,Hatchback,automatic,wmwrc33424tj61627,ne,28,46996,green,black,john markel inc,4175,4000,Thu Jan 08 2015 11:00:00 GMT-0800 (PST)
2003,MINI,Cooper,Base,Hatchback,manual,wmwrc33473tc43077,nv,36,97878,yellow,black,henderson hyundai superstore,3600,4300,Thu Jan 08 2015 11:45:00 GMT-0800 (PST)
2013,MINI,Cooper Paceman,S,Hatchback,automatic,wmwss5c54dwn49112,ca,49,10461,white,black,bmw mini financial services,19200,21500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2013,MINI,Cooper Paceman,S,Hatchback,automatic,wmwss5c58dwn49128,ca,45,9693,black,—,bmw mini financial services,20800,19500,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2013,MINI,Cooper Paceman,S,Hatchback,automatic,wmwss5c55dwn66467,ca,42,13869,black,—,bmw mini financial services,20000,21000,Thu Feb 12 2015 04:30:00 GMT-0800 (PST)
2013,MINI,Cooper Countryman,S,Wagon,automatic,wmwzc3c56dwp23682,tx,44,34387,gray,—,remarketing services of el paso,20000,18000,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
2013,MINI,Cooper Paceman,S,Hatchback,automatic,wmwss5c53dwn49277,ca,43,10031,black,—,bmw mini financial services,19250,20500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2013,MINI,Cooper Paceman,S,Hatchback,automatic,wmwss5c56dwn66591,ca,47,19963,white,black,bmw mini financial services,18150,19500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2013,MINI,Cooper Paceman,S,Hatchback,automatic,wmwss5c57dwn66566,ca,46,15471,black,—,bmw mini financial services,19900,22000,Thu Feb 12 2015 04:30:00 GMT-0800 (PST)
2005,MINI,Cooper,S,Convertible,manual,wmwrh33585tf85506,or,24,141891,red,black,gm financial,2975,3900,Tue Jan 27 2015 04:00:00 GMT-0800 (PST)
2012,MINI,Cooper,S,Hatchback,automatic,wmwsv3c54cty17796,tx,5,23006,green,black,pegues hurst motor company,16350,16500,Thu Jan 15 2015 03:00:00 GMT-0800 (PST)
2012,MINI,Cooper Countryman,S,Wagon,automatic,wmwzc3c53cwl81154,fl,42,13106,red,black,braman motors,21000,21000,Thu Jan 08 2015 11:00:00 GMT-0800 (PST)
2012,MINI,Cooper Clubman,Base,Hatchback,manual,wmwzf3c55ct268007,nj,43,34301,blue,black,bmw mini financial services,13650,13500,Wed Feb 11 2015 01:30:00 GMT-0800 (PST)
2011,MINI,Cooper,S,Convertible,automatic,wmwzp3c58btx83191,fl,43,62881,white,black,sullivan auto group llc,11850,13500,Thu Jan 08 2015 01:45:00 GMT-0800 (PST)
2011,MINI,Cooper,S,Convertible,automatic,wmwzp3c5xbt296073,nj,31,85770,black,beige,bmw mini financial services,13050,9500,Wed Feb 11 2015 01:30:00 GMT-0800 (PST)
2011,MINI,Cooper,S,Hatchback,automatic,wmwsv3c56bty10492,nv,36,36507,gray,black,findlay kia,13900,12200,Fri Jan 16 2015 04:00:00 GMT-0800 (PST)
2011,MINI,Cooper,Base,Hatchback,manual,wmwsu3c52btx96917,oh,28,73875,orange,black,santander consumer,7925,7700,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
2010,MINI,Cooper,Base,Hatchback,automatic,wmwmf3c59atz66336,fl,23,40619,gray,black,braman motors,9675,7100,Thu Jan 08 2015 11:00:00 GMT-0800 (PST)
2010,MINI,Cooper,S,Convertible,automatic,wmwms3c5xaty08759,fl,43,15945,white,black,braman motorcars,17850,16600,Thu Jan 08 2015 09:40:00 GMT-0800 (PST)
2008,MINI,Cooper,S,Hatchback,automatic,wmwmf73528tv38710,nv,37,56451,—,beige,vegas motorcars inc,8050,9900,Fri Jan 09 2015 11:45:00 GMT-0800 (PST)
2010,MINI,Cooper Clubman,S,Hatchback,automatic,wmwmm3c57atp94653,fl,4,78806,brown,black,crown buick gmc,9525,10300,Thu Jan 15 2015 01:50:00 GMT-0800 (PST)
2012,MINI,Cooper Clubman,Base,Hatchback,manual,wmwzf3c58ct268311,pa,43,15448,green,black,waldorf vw waldorf subaru,14950,15000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c51ct257674,ca,43,16086,red,—,bmw mini financial services,14500,14500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c52ct258378,ca,48,14192,white,—,bmw mini financial services,14600,14500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c55ct261274,ca,44,18199,red,—,bmw mini financial services,14350,14000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,MINI,Cooper Clubman,S,Hatchback,automatic,wmwzg3c57cty37615,ca,37,40094,blue,—,bmw mini financial services,16600,17750,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c50ct259111,ca,49,12518,white,black,bmw mini financial services,14750,15250,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,MINI,Cooper,S,Hatchback,automatic,wmwsv3c57cty18862,ca,46,43542,orange,—,bmw mini financial services,14250,15750,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2011,MINI,Cooper,S,Hatchback,manual,wmwsv3c58bty23275,ca,44,64102,white,—,bmw mini financial services,11450,11500,Thu Jan 29 2015 04:30:00 GMT-0800 (PST)
2011,MINI,Cooper,S,Hatchback,manual,wmwsv3c52bty24261,in,5,68087,black,black,quality auto wholesale llc,11050,10900,Thu Jan 08 2015 10:10:00 GMT-0800 (PST)
2011,MINI,Cooper,S,Convertible,manual,wmwzp3c57btx83554,tx,31,33284,red,black,first investors servicing corp,14550,13900,Tue Jan 13 2015 10:30:00 GMT-0800 (PST)
2010,MINI,Cooper,S,Convertible,automatic,wmwms3c52atz85094,fl,4,35707,black,brown,crown audi,15500,13600,Thu Jan 08 2015 01:45:00 GMT-0800 (PST)
2009,MINI,Cooper,S,Hatchback,manual,wmwmf73539tt95607,ga,29,90425,silver,black,bmw mini financial services,7400,8300,Thu Feb 12 2015 02:00:00 GMT-0800 (PST)
2010,MINI,Cooper Clubman,Base,Hatchback,automatic,wmwml3c53atx37577,ga,37,103639,red,black,cameron motor sports,5900,8400,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
2009,MINI,Cooper,Base,Hatchback,automatic,wmwmf33549tw73407,ca,35,67087,black,black,skyhigh remarketing inc,8000,8000,Wed Jan 07 2015 12:00:00 GMT-0800 (PST)
2009,MINI,Cooper Clubman,Base,Hatchback,automatic,wmwml33579tx34547,pa,43,112678,gold,black,rite cars inc,7450,6400,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
2009,MINI,Cooper,S,Hatchback,manual,wmwmf73549tt99777,tx,36,58320,black,black,first investors servicing corp,9050,10500,Tue Jan 13 2015 10:30:00 GMT-0800 (PST)
2008,MINI,Cooper Clubman,S,Hatchback,manual,wmwmm33508tp71600,tx,29,58477,gray,black,san antonio dodge chrysler jeep,8100,8900,Wed Jan 07 2015 10:05:00 GMT-0800 (PST)
2008,MINI,Cooper Clubman,Base,Hatchback,manual,wmwml33578tj47182,nv,39,64130,gold,black,unique autos,8000,8000,Fri Jan 16 2015 04:00:00 GMT-0800 (PST)
2008,MINI,Cooper,S,Hatchback,automatic,wmwmf73518tv33398,ga,27,49054,gray,tan,innovative auto llc,8350,7800,Thu Jan 08 2015 02:00:00 GMT-0800 (PST)
2008,MINI,Cooper,S,Hatchback,manual,wmwmf73598tt93875,ga,35,70757,blue,black,jim ellis,7475,7900,Thu Jan 08 2015 02:00:00 GMT-0800 (PST)
2008,MINI,Cooper,Base,Hatchback,automatic,wmwmf33518tt64069,nc,25,121925,red,black,primeritus remarketing / chesterfield impor,4950,5000,Mon Jan 12 2015 09:30:00 GMT-0800 (PST)
2007,MINI,Cooper,S,Hatchback,automatic,wmwmf73557tl90826,fl,36,71415,green,black,courtesy palm harbor honda,6900,6800,Thu Jan 08 2015 16:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,manual,wmwsu3c52ct185836,oh,4,22796,red,black,bmw mini financial services,13600,15500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
