Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2010,Subaru,Forester,2.5X Premium,suv,automatic,jf2sh6cc1ah747136,in,42,90197,orange,black,bill barlow,11000,12100,Thu Jun 18 2015 03:10:00 GMT-0700 (PDT)
2013,Subaru,Impreza WRX,Premium,sedan,manual,jf1gv7f69dg030279,ca,5,17192,purple,black,chapman performance autos llc,24700,23750,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2014,Subaru,Tribeca,3.6R Limited,suv,automatic,4s4wx9gd3e4400455,nv,45,24123,gray,black,unique autos,28300,27500,Fri Jun 19 2015 04:55:00 GMT-0700 (PDT)
2002,Subaru,Impreza,WRX,wagon,manual,jf1gg29642g814939,wa,2,249016,silver,blue,robert larson's hyundai,1925,1300,Wed Jun 17 2015 07:20:00 GMT-0700 (PDT)
2008,Subaru,Outback,2.5I Limited,wagon,automatic,4s4bp62c187337418,pa,49,96981,gray,black,dulles jeep kia subaru,8575,9700,Fri Jun 19 2015 02:30:00 GMT-0700 (PDT)
2012,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,4s4brbbc3c3263387,pa,47,61062,—,black,ge fleet services for itself/servicer,15600,15200,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2014,Subaru,XV Crosstrek,Premium,suv,automatic,jf2gpavc4e8272371,ga,47,12486,silver,black,onesource/pitts toyota inc,21700,21400,Thu Jun 18 2015 03:00:00 GMT-0700 (PDT)
2014,Subaru,Impreza WRX,STI,sedan,manual,jf1gv8j62el003236,ca,36,29619,gray,black,clear view systems,31500,31000,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2000,Subaru,Outback,Limited,wagon,automatic,4s3bh6862y7671346,wa,2,1,black,gray,donate for charity,3025,1050,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2004,Subaru,Impreza,WRX,wagon,automatic,jf1gg29614h800994,hi,21,98936,blue,black,windward cars,6800,6000,Wed Jun 17 2015 08:30:00 GMT-0700 (PDT)
2015,Subaru,Forester,2.5i Premium PZEV,suv,automatic,jf2sjadc2fh425005,wa,42,25260,white,gray,dollar rac/seattle,21700,21400,Wed Jun 17 2015 06:00:00 GMT-0700 (PDT)
2015,Subaru,WRX,STI Launch Edition,sedan,manual,jf1va2w69f9802440,oh,48,8672,blue,black,performance chrysler jeep dodge,34400,35600,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2008,Subaru,Outback,2.5I,wagon,automatic,4s4bp61c387332674,tx,37,124442,white,tan,wichita falls ford lin inc,5600,6600,Wed Jun 17 2015 03:00:00 GMT-0700 (PDT)
2011,Subaru,Legacy,2.5i Premium,sedan,automatic,4s3bmbf69b3214524,az,34,37726,silver,black,prestige financial services,13000,13400,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2010,Subaru,Outback,2.5i Premium,wagon,automatic,4s4brcgc6a3315509,fl,3,88470,white,beige,bill bryan subaru,11550,13300,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2010,Subaru,Forester,2.5X Limited,suv,automatic,jf2sh6dc1ah738354,or,45,73125,gray,gray,maps auto center llc,14100,15900,Tue Jun 16 2015 05:30:00 GMT-0700 (PDT)
2011,Subaru,Impreza,Outback Sport,hatchback,manual,jf1gh6d69bg828685,nj,31,149295,gray,black,ram sub inc,9350,6250,Tue Jun 16 2015 03:00:00 GMT-0700 (PDT)
2011,Subaru,Impreza,WRX,hatchback,manual,jf1gr7e6xbg832603,ca,36,34915,silver,black,subaru pacific,21600,23250,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2011,Subaru,Impreza,Outback Sport,hatchback,automatic,jf1gh6d69bh825005,pa,39,79172,silver,black,cannon motors inc,12000,11000,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2011,Subaru,Legacy,2.5i Premium,sedan,automatic,4s3bmbb65b3236204,va,2,98344,gray,black,ari,9650,8600,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2012,Subaru,Outback,2.5i Premium,wagon,automatic,4s4brcgc2c3232016,tn,36,69898,silver,black,paul's trading station  llc,15300,17200,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2006,Subaru,Outback,2.5i Special Edition,wagon,automatic,4s4bp61cx67319918,fl,21,138723,black,gray,germain toyota of sarasota,5250,3200,Wed Jun 17 2015 09:45:00 GMT-0700 (PDT)
2012,Subaru,Impreza,2.0i Sport Premium PZEV,hatchback,automatic,jf1gpal64ch247257,ca,44,23311,black,black,allen cadillac gmc,16450,16500,Wed Jun 17 2015 05:15:00 GMT-0700 (PDT)
2012,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,4s4brbbc0c3261970,ny,37,83477,gray,gray,ge fleet services for itself/servicer,13650,12500,Thu Jun 18 2015 02:15:00 GMT-0700 (PDT)
2012,Subaru,Impreza,2.0i Limited PZEV,sedan,automatic,jf1gjah63ch015114,co,46,53596,black,black,spradley barr ford  inc.,13550,15100,Wed Jun 17 2015 04:45:00 GMT-0700 (PDT)
2012,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,4s4brbcc9c3231817,fl,38,23234,green,gray,universal motors of miami inc,19700,19250,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2013,Subaru,Outback,2.5i Limited PZEV,wagon,automatic,4s4brblc6d3212093,fl,44,34025,silver,black,universal motors of miami inc,21700,23900,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2013,Subaru,Impreza WRX,Premium,sedan,manual,jf1gv7f61dg020054,pa,37,32725,white,black,all state motor inc,22400,23800,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2013,Subaru,Legacy,2.5i,sedan,manual,4s3bmaa68d1012080,mn,49,45074,red,black,dondelinger chev cad inc,13350,14400,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2005,Subaru,Outback,2.5 XT Limited,wagon,manual,4s4bp67c456383612,mn,36,102595,silver,tan,chilson inc,7100,8000,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2003,Subaru,Outback,Base,wagon,automatic,4s3bh675637617114,pa,2,148467,green,beige,1 cochran of monroeville,2425,2350,Wed Jun 17 2015 05:00:00 GMT-0700 (PDT)
2009,Subaru,Outback,3.0R Limited,wagon,automatic,4s4bp85c394322252,wi,34,64022,brown,tan,zimbrick of middleton,14050,14250,Wed Jun 17 2015 03:00:00 GMT-0700 (PDT)
2010,Subaru,Forester,2.5X Premium,suv,automatic,jf2sh6ccxah741870,nj,35,67373,red,gray,petes auto sales inc,12950,12200,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2012,Subaru,Impreza,WRX,sedan,manual,jf1gv7f62cg030042,fl,43,26151,black,black,autobuy,24300,22400,Thu Jun 18 2015 02:10:00 GMT-0700 (PDT)
2013,Subaru,Impreza WRX,Premium,sedan,manual,jf1gv7f65dg017898,pa,42,12687,white,black,nelson auto sales inc,25400,27000,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2004,Subaru,Outback,Base,wagon,automatic,4s3bh675247620559,ca,19,131506,blue,gray,hoehn honda,3050,4100,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2007,Subaru,Impreza,2.5 i,wagon,automatic,jf1gg61617h803367,ma,19,132887,blue,gray,boch new to you superstore,3900,2800,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2008,Subaru,Impreza,2.5i,hatchback,automatic,jf1gh616x8h836480,nc,28,138166,gold,beige,hendrick honda,4850,4900,Wed Jun 17 2015 07:00:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.5i Limited PZEV,suv,automatic,jf2sjahc3eh532721,nj,49,19573,black,gray,subaru of america,22900,24700,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,4s4brbcc8e3313525,nj,39,26392,blue,black,subaru of america,22400,22300,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.5i Touring PZEV,suv,automatic,jf2sjapc1eh510251,nj,49,9564,silver,black,subaru of america,27400,27600,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,4s4brbcc0e3327290,nj,42,14785,silver,black,subaru of america,23200,24000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,BRZ,Limited,coupe,automatic,jf1zcac17e8606502,nj,44,3944,blue,black,subaru of america,21800,24400,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Impreza,2.0i Premium PZEV,sedan,automatic,jf1gjac62eh019374,nj,45,3402,black,purple,subaru of america,17400,16200,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Limited PZEV,wagon,automatic,4s4brbnc1e3266450,nj,43,7308,beige,tan,subaru of america,27900,29200,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Limited PZEV,wagon,automatic,4s4brblc0e3223589,nj,48,7825,white,gray,subaru of america,27800,27800,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Limited PZEV,wagon,automatic,4s4brbnc4e3210065,nj,39,25469,silver,black,subaru of america,25600,27100,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
