Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2012,Scion,iQ,Base,hatchback,automatic,jtnjjxb02cj021207,fl,49,24443,black,black,world omni financial corporation,8350,8700,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,hatchback,automatic,jtnjjxb04cj017286,oh,43,21315,orange,black,toyota financial services,8450,7800,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2013,Scion,FR-S,Base,coupe,automatic,jf1znaa19d2700976,oh,38,19993,black,black,toyota financial services,18650,17900,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2014,Scion,tC,Base,hatchback,manual,jtkjf5c71e3081114,wa,43,20383,gray,gray,volkswagen of kirkland,15300,17600,Wed May 27 2015 06:20:00 GMT-0700 (PDT)
2005,Scion,xB,Base,wagon,automatic,jtlkt324950175831,ca,31,136920,black,black,san diego sports cars,3100,6100,Wed May 27 2015 05:15:00 GMT-0700 (PDT)
2010,Scion,tC,Base,hatchback,manual,jtkde3b74a0311472,az,28,61939,white,black,right toyota,8950,8500,Thu May 28 2015 05:00:00 GMT-0700 (PDT)
2008,Scion,xB,Base,Wagon,manual,jtlke50e981006702,ca,19,119851,black,black,credit acceptance corp/vrs/southfield,5775,4000,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2012,Scion,xB,Base,wagon,automatic,jtlze4fe2cj023429,mn,45,33298,silver,black,walser bloomington toyota,11500,11500,Wed May 27 2015 03:30:00 GMT-0700 (PDT)
2005,Scion,xB,Base,wagon,manual,jtlkt334254018083,az,19,121551,yellow,black,chapman corporate wholesale,3250,4600,Thu May 28 2015 05:00:00 GMT-0700 (PDT)
2006,Scion,xB,Base,wagon,automatic,jtlkt324064074672,nc,29,77014,black,gray,michael wayne investments,5175,3300,Mon Jun 01 2015 02:30:00 GMT-0700 (PDT)
2007,Scion,tC,Base,hatchback,manual,jtkde167670162408,nj,37,103425,gray,gray,joshua motor car co inc,4725,5800,Wed May 27 2015 02:30:00 GMT-0700 (PDT)
2007,Scion,tC,Base,hatchback,automatic,jtkde177170206443,ca,33,85737,white,beige,huntington beach ford,5325,8000,Wed May 27 2015 05:15:00 GMT-0700 (PDT)
2008,Scion,xB,Base,wagon,automatic,jtlke50e481040210,ca,25,94148,green,black,skyhigh remarketing inc,6800,7800,Wed May 27 2015 05:00:00 GMT-0700 (PDT)
2008,Scion,tC,Base,hatchback,automatic,jtkde167380225840,va,19,163565,gray,gray,navy fcu,3750,2200,Thu May 28 2015 02:20:00 GMT-0700 (PDT)
2010,Scion,tC,Base,hatchback,automatic,jtkde3b77a0306704,ca,35,47670,blue,black,b & j car company,9525,9600,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2015,Scion,tC,Base,Hatchback,automatic,jtkjf5c70fj000682,az,48,1912,white,black,gm financial,17000,18600,Thu May 28 2015 05:00:00 GMT-0700 (PDT)
2011,Scion,xB,Base,wagon,automatic,jtlze4fe9b1130749,ca,24,88939,silver,gray,skyhigh remarketing inc,8175,7800,Wed Jun 03 2015 05:00:00 GMT-0700 (PDT)
2012,Scion,tC,Base,hatchback,automatic,jtkjf5c70c3043211,wa,44,55540,blue,black,lexus of bellevue,11050,15250,Wed May 27 2015 06:20:00 GMT-0700 (PDT)
2007,Scion,tC,Base,Hatchback,automatic,jtkde177370144088,ca,31,74299,blue,black,lobel financial corp,5725,7300,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,Hatchback,automatic,jtnjjxb09cj021057,oh,39,18477,gray,black,toyota financial services,8600,8400,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2013,Scion,tC,Base,Hatchback,automatic,jtkjf5c70d3051973,oh,37,47782,red,black,toyota financial services,12000,11900,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2013,Scion,xB,Base,Wagon,automatic,jtlze4fe2dj039017,oh,19,9044,gray,black,toyota financial services,13700,9100,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2013,Scion,FR-S,Base,Coupe,manual,jf1znaa1xd1704489,pa,24,50500,black,black,jim coleman honda,16050,14600,Fri May 22 2015 02:00:00 GMT-0700 (PDT)
2013,Scion,FR-S,Base,Coupe,manual,jf1znaa13d1713101,pa,43,5445,gray,black,manheim imports,20200,21000,Fri May 29 2015 02:00:00 GMT-0700 (PDT)
2014,Scion,iQ,Base,Hatchback,automatic,jtnjjxb02ej029746,fl,44,9647,black,black,toyota financial services,10600,10300,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,xB,Base,Wagon,automatic,jtlze4fe3cj008776,fl,37,29113,orange,black,toyota financial services,11800,11500,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,xD,Base,Hatchback,automatic,jtkku4b49c1028651,nj,28,520,silver,black,jpmorgan chase bank n.a.,11350,8900,Wed May 27 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,Hatchback,automatic,jtnjjxb07cj021560,fl,42,18594,—,black,toyota financial services,8600,8500,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2013,Scion,xB,Base,Wagon,automatic,jtlze4fe9dj043078,fl,37,40347,silver,black,toyota financial services,13250,11900,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2007,Scion,tC,Base,Hatchback,automatic,jtkde177170153193,ga,19,105265,gray,black,mundy's collision center inc,4875,5600,Thu May 28 2015 03:00:00 GMT-0700 (PDT)
2012,Scion,tC,Base,Hatchback,manual,jtkjf5c73c3033854,oh,23,76392,gray,black,santander consumer,9950,7000,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,Hatchback,automatic,jtnjjxb09cj012701,pr,28,38945,blue,black,toyota credit de puerto rico,7875,9400,Wed Jun 10 2015 17:00:00 GMT-0700 (PDT)
2012,Scion,tC,Base,Hatchback,manual,jtkjf5c73c3042697,az,25,53227,black,black,onesource/southwest remarketing,11350,11000,Thu May 21 2015 05:00:00 GMT-0700 (PDT)
2013,Scion,FR-S,Base,Coupe,automatic,jf1znaa18d2709703,ga,24,32135,black,black,by the book auto brokers  inc.,17700,16900,Thu May 21 2015 02:30:00 GMT-0700 (PDT)
2005,Scion,xB,Base,Wagon,automatic,jtlkt324954027591,fl,36,113156,burgundy,—,gettel toyota of lakewood,3650,4200,Thu May 21 2015 09:00:00 GMT-0700 (PDT)
2010,Scion,tC,Base,Hatchback,manual,jtkde3b74a0311472,az,28,61936,white,black,right toyota,9175,8500,Thu May 21 2015 05:00:00 GMT-0700 (PDT)
2011,Scion,tC,Base,Hatchback,automatic,jtkjf5c78b3007281,nc,28,99064,gray,gray,core credit union,8425,8600,Mon May 25 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,xD,Base,Hatchback,automatic,jtkku4b45c1027237,fl,25,18868,white,black,wells fargo dealer services,10950,9100,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,xD,Base,Hatchback,automatic,jtkku4b41c1021015,md,3,22435,purple,black,toyota financial services,10850,10800,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2007,Scion,tC,Base,Hatchback,automatic,jtkde177870195389,fl,21,66057,black,black,onemain rem/auto club of miami inc dba north dad,6500,6700,Tue Jun 16 2015 10:30:00 GMT-0700 (PDT)
2008,Scion,xD,Base,Hatchback,manual,jtkku104x8j024035,ga,19,77330,red,black,santander consumer,6700,4500,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2010,Scion,xD,Base,Hatchback,automatic,jtkku4b44aj052272,fl,44,54746,blue,black,prestige audi,8500,9000,Fri May 22 2015 02:35:00 GMT-0700 (PDT)
2014,Scion,tC,Base,Hatchback,manual,jtkjf5c70e3073764,fl,27,46380,white,black,florida auto financial group,12750,12500,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2010,Scion,tC,Base,Hatchback,manual,jtkde3b78a0321602,ca,29,70484,black,black,co car toyota motor sales,8275,7500,Wed Jun 10 2015 05:30:00 GMT-0700 (PDT)
2012,Scion,xB,Base,Wagon,automatic,jtlze4fe0cj015720,ca,35,51592,purple,black,daimler daiichi corp,10550,12100,Tue May 26 2015 05:30:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,Hatchback,automatic,jtnjjxb08cj021759,ga,5,13813,off-white,black,world omni financial corporation,8650,9100,Thu Jun 04 2015 03:00:00 GMT-0700 (PDT)
2012,Scion,tC,Base,Hatchback,automatic,jtkjf5c73c3033742,fl,38,37779,blue,black,onesource/mega auto group inc,12000,13400,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,Hatchback,automatic,jtnjjxb00cj019780,ga,42,33766,black,black,world omni financial corporation,8100,8300,Thu Jun 04 2015 03:00:00 GMT-0700 (PDT)
2012,Scion,xB,Base,Wagon,automatic,jtlze4fe6c1144092,nj,37,105921,black,black,route 22 nissan inc,8050,8000,Tue May 26 2015 02:45:00 GMT-0700 (PDT)
2013,Scion,tC,Base,Hatchback,automatic,jtkjf5c70d3057997,tx,37,31815,burgundy,black,autonation toyota gulf freeway,12700,13200,Thu May 28 2015 03:30:00 GMT-0700 (PDT)
2005,Scion,xA,Base,Hatchback,automatic,jtkkt624450083452,ga,26,175127,red,black,mall of georgia mazda,2125,2500,Tue May 26 2015 06:00:00 GMT-0700 (PDT)
2012,Scion,xB,Base,Wagon,automatic,jtlze4fe1cj019162,fl,42,39285,brown,black,santander consumer,11200,11300,Thu May 28 2015 02:35:00 GMT-0700 (PDT)
2013,Scion,FR-S,Base,Coupe,automatic,jf1znaa15d2728774,fl,46,3002,—,black,onesource/treasure coast toyota of stuart,20300,20500,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2014,Scion,xB,Base,Wagon,automatic,jtlze4fe3ej051288,ca,37,25794,white,black,sixt rent a car llc,14650,14500,Tue May 26 2015 05:45:00 GMT-0700 (PDT)
2014,Scion,xB,Base,wagon,manual,jtlze4fe1ej060006,az,49,34,red,black,right toyota,16100,14100,Thu May 28 2015 05:00:00 GMT-0700 (PDT)
2014,Scion,xB,Base,Wagon,automatic,jtlze4fe5ej049977,hi,41,20620,blue,—,central pacific bank,14750,16000,Wed Jun 03 2015 08:35:00 GMT-0700 (PDT)
2014,Scion,xB,Base,Wagon,automatic,jtlze4fexej051417,ca,49,5408,white,black,jpmorgan chase bank n.a.,15800,16000,Thu May 28 2015 05:00:00 GMT-0700 (PDT)
2007,Scion,tC,Base,Hatchback,automatic,jtkde177470213726,nj,29,79270,white,gray,wells fargo dealer services,5550,5700,Wed May 27 2015 02:30:00 GMT-0700 (PDT)
2008,Scion,xB,Base,Wagon,automatic,jtlke50e081044822,ca,27,159448,white,black,wells fargo dealer services,4100,5000,Thu May 28 2015 05:00:00 GMT-0700 (PDT)
2008,Scion,xB,Base,Wagon,automatic,jtlke50e681001778,mn,34,90546,white,black,capital one auto finance,6975,4700,Wed May 27 2015 03:30:00 GMT-0700 (PDT)
2008,Scion,tC,Base,Hatchback,manual,jtkde167780263524,oh,29,82233,blue,black,santander consumer,6775,4500,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2008,Scion,tC,Base,Hatchback,manual,jtkde167680235469,in,27,90373,black,black,santander consumer,6525,5300,Thu May 28 2015 03:10:00 GMT-0700 (PDT)
2010,Scion,tC,Base,Hatchback,automatic,jtkde3b7xa0321603,nc,26,72256,blue,black,regional acceptance corporation / greenville,8500,7200,Mon May 25 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,tC,Base,Hatchback,automatic,jtkjf5c77c3035770,oh,35,36537,white,black,toyota financial services,12100,12100,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,tC,Base,Hatchback,automatic,jtkjf5c7xc3036802,tx,27,38892,black,black,santander consumer,11900,12300,Wed Jun 03 2015 03:00:00 GMT-0700 (PDT)
2012,Scion,xD,Base,Hatchback,automatic,jtkku4b42c1021296,oh,34,27019,red,black,toyota financial services,10650,10300,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,hatchback,automatic,jtnjjxb04cj017160,ca,48,24510,white,black,toyota financial services,8375,8300,Wed Jun 03 2015 05:30:00 GMT-0700 (PDT)
2012,Scion,xD,Base,hatchback,manual,jtkku4b41c1023413,nj,19,40454,black,black,toyota financial services,9600,5700,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,tC,Base,hatchback,automatic,jtkjf5c73c3027651,ms,31,82890,blue,black,primeritus remarketing/compass bank,9750,9700,Thu Jun 04 2015 03:30:00 GMT-0700 (PDT)
2012,Scion,tC,Base,hatchback,manual,jtkjf5c70c3036999,nj,38,9920,burgundy,black,toyota financial services,13200,13800,Wed Jun 03 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,tC,Base,hatchback,automatic,jtkjf5c79c3035494,wi,34,28696,gray,black,toyota financial services,12350,12700,Wed Jun 03 2015 03:00:00 GMT-0700 (PDT)
2012,Scion,xB,Base,wagon,automatic,jtlze4fe5cj024977,oh,37,70912,white,black,pauley motor car co preowned vehicles llc,9950,10500,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,tC,Base,hatchback,automatic,jtkjf5c77c3042945,nj,21,23221,white,black,toyota financial services,12600,11500,Wed Jun 03 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,hatchback,automatic,jtnjjxb07cj019954,mo,37,26959,orange,black,toyota financial services,8275,8500,Wed Jun 03 2015 03:30:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,hatchback,automatic,jtnjjxb01cj015575,wi,34,12451,silver,gray,toyota financial services,8750,8500,Wed Jun 03 2015 03:00:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,hatchback,automatic,jtnjjxb09cj017509,ca,34,20184,silver,black,toyota financial services,8500,8800,Wed Jun 03 2015 05:30:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,hatchback,automatic,jtnjjxb03cj018736,wi,29,28027,gray,gray,toyota financial services,8250,8200,Wed Jun 03 2015 03:00:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,hatchback,automatic,jtnjjxb07cj012227,ca,47,30775,gray,black,toyota financial services,8175,8700,Wed Jun 03 2015 05:30:00 GMT-0700 (PDT)
2011,Scion,tC,Base,hatchback,automatic,jtkjf5c75b3007819,nj,35,65961,black,black,j & s auto haus,10200,10600,Wed Jun 03 2015 02:00:00 GMT-0700 (PDT)
2013,Scion,tC,Base,hatchback,automatic,jtkjf5c7xd3063189,ca,45,29952,burgundy,black,toyota financial services,13000,14100,Wed Jun 03 2015 05:30:00 GMT-0700 (PDT)
2013,Scion,FR-S,Base,coupe,automatic,jf1znaa12d2725881,nj,37,10117,—,black,toyota financial services,19650,20400,Wed Jun 03 2015 02:30:00 GMT-0700 (PDT)
2013,Scion,xB,Base,wagon,automatic,jtlze4fe1dj046976,nj,37,19667,red,black,toyota financial services,13900,12600,Wed Jun 03 2015 02:30:00 GMT-0700 (PDT)
