Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2005,Buick,LaCrosse,CX,Sedan,automatic,2g4wc532551252135,pa,36,83454,silver,gray,peter stallone auto sales inc,5075,5100,Fri Feb 20 2015 01:00:00 GMT-0800 (PST)
2010,Buick,Enclave,CXL1,SUV,automatic,5galvbed1aj111496,oh,39,113808,black,gray,premium cars wholesale ltd,12950,11200,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2011,Buick,Enclave,CXL2,SUV,automatic,5gakrced1bj117550,fl,41,50353,white,black,sawgrass infiniti,20800,20300,Fri Feb 13 2015 01:20:00 GMT-0800 (PST)
2011,Buick,Regal,CXL Turbo,Sedan,automatic,w04gy5gv6b1063178,mo,38,34788,burgundy,tan,fiserv/usb dealer services internet,14600,13100,Tue Feb 17 2015 03:00:00 GMT-0800 (PST)
2011,Buick,Regal,CXL,Sedan,automatic,w04gn5ec1b1108196,mo,24,69162,gray,black,exeter finance corp,10550,9900,Wed Feb 18 2015 02:30:00 GMT-0800 (PST)
2011,Buick,Enclave,CXL1,SUV,automatic,5gakrbed7bj305452,nc,35,29430,beige,beige,fiserv/usb dealer services northstar exchange,22400,20600,Tue Feb 17 2015 01:15:00 GMT-0800 (PST)
2011,Buick,Enclave,CXL2,SUV,automatic,5gakrced0bj299872,fl,47,44558,white,beige,fields bmw,21400,23400,Tue Feb 17 2015 01:00:00 GMT-0800 (PST)
2012,Buick,Enclave,Base,SUV,automatic,5gakraed3cj403034,fl,4,22038,silver,black,gm remarketing,21200,19800,Mon Feb 23 2015 05:00:00 GMT-0800 (PST)
2003,Buick,LeSabre,Custom,Sedan,automatic,1g4hp52k83u152823,fl,27,123147,white,gray,mid atlantic finance/clearwater,2525,1500,Wed Feb 25 2015 08:15:00 GMT-0800 (PST)
1999,Buick,Century,Limited,Sedan,automatic,2g4wy52m4x1586437,in,24,156307,burgundy,gray,general acceptance corporation,675,1000,Thu Feb 26 2015 02:00:00 GMT-0800 (PST)
1999,Buick,LeSabre,Limited,Sedan,automatic,1g4hr52k6xh487524,fl,19,111349,gold,beige,mercedes benz of north orlando,1100,1500,Tue Feb 24 2015 10:00:00 GMT-0800 (PST)
2001,Buick,LeSabre,Custom,Sedan,automatic,1g4hp54kx14204673,sc,19,164106,beige,tan,hendrick hyundai north,1500,1200,Tue Feb 24 2015 02:00:00 GMT-0800 (PST)
2002,Buick,LeSabre,Custom,Sedan,automatic,1g4hp54k824173246,tx,26,137097,blue,gray,south bay remarketing services,1875,1600,Wed Feb 25 2015 02:05:00 GMT-0800 (PST)
2002,Buick,Rendezvous,CX,SUV,automatic,3g5db03e42s569360,wi,27,174245,gray,gray,credit acceptance corp/vrs/southfield,1950,1100,Wed Feb 25 2015 02:00:00 GMT-0800 (PST)
2002,Buick,Rendezvous,CX,SUV,automatic,3g5db03e12s531827,ca,2,118652,black,gray,nextgear capital,2825,1300,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2003,Buick,Park Avenue,Base,Sedan,automatic,1g4cw54k434136693,fl,19,94882,red,—,credit acceptance corp/vrs/southfield,3000,2800,Thu Feb 26 2015 09:00:00 GMT-0800 (PST)
2003,Buick,Regal,LS,Sedan,automatic,2g4wb52k231244639,mi,2,1,beige,brown,credit acceptance corp/vrs/southfield,4200,900,Thu Feb 26 2015 01:30:00 GMT-0800 (PST)
