Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2012,Fisker,Karma,Eco-Sport,Sedan,automatic,yh4k14aaxca001360,ca,42,1806,black,yellow,desert european motorcars,53700,54500,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2012,Fisker,Karma,Eco-Sport,Sedan,automatic,yh4k14aa5ca001170,mo,49,2392,gray,brown,auto plaza motor sports llc,53800,51000,Tue Feb 03 2015 03:00:00 GMT-0800 (PST)
2012,Fisker,Karma,Eco-Sport,Sedan,automatic,yh4k14aa4ca000463,ga,43,18593,black,black,innovative auto llc,48200,46500,Thu Feb 12 2015 02:00:00 GMT-0800 (PST)
2012,Fisker,Karma,Eco-Sport,Sedan,automatic,yh4k14aa3ca001782,ca,38,7005,burgundy,tan,trade in solutions irvine,50600,45750,Tue Mar 03 2015 04:30:00 GMT-0800 (PST)
2012,Fisker,Karma,Eco-Sport,Sedan,automatic,yh4k14aa4ca000656,ca,38,26521,silver,black,remarketing by ge/xpress rent a car,45800,46000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2012,Fisker,Karma,Eco-Sport,Sedan,automatic,yh4k14aa9ca000653,ca,33,65850,silver,black,high bid trading co inc,45600,37000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2012,Fisker,Karma,Eco-Sport,sedan,automatic,yh4k14aa3ca000602,ca,43,16568,black,black,mercedes benz of south bay,47300,46000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2012,Fisker,Karma,Eco-Sport,sedan,automatic,yh4k14aa4ca002049,fl,5,14740,white,black,fields bmw,47700,48400,Wed Jun 17 2015 04:55:00 GMT-0700 (PDT)
2012,Fisker,Karma,Eco-Sport,sedan,automatic,yh4k14aa1ca001652,az,25,10016,gray,black,discount auto sales llc,49200,43000,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
